	AR0382_A	AR0382_B	AR0387_A	AR0387_B
B9J08_05226	1088.08380176386	1070.41967392885	1155.92802660931	1211.97492561486
B9J08_05225	9340.79394107373	9733.30731574252	14228.1981067734	18416.4617790755
B9J08_05224	2043.53627054873	2210.32273020045	4659.89436756668	5645.73909126484
B9J08_05223	488.286053897135	556.806023368253	1359.69128665411	1688.29694878227
B9J08_05222	495.889123940516	564.31774037828	2381.36408117782	2618.44801068974
B9J08_05221	201.903748929784	187.792925250676	208.524083877626	224.929844273499
B9J08_05220	115.735621771466	125.821259917953	72.3645222589023	80.7101205922557
B9J08_05219	266.95223707871	254.459413714665	152.346362650321	142.896606950223
B9J08_05218	3433.2085173667	3271.35275786677	3357.33296690644	3446.71908430862
B9J08_05217	685.96587502504	630.045264216017	411.335179155865	367.826451223723
B9J08_05216	577.833323296955	627.228370337257	420.85682682151	432.659171043731
B9J08_05215	3908.8227878582	3820.647064225	3929.58399161171	4067.26083115728
B9J08_05214	1458.0998772084	1342.71941554233	1248.28800896606	1255.63777773854
B9J08_05213	4020.33448182779	4113.60402761605	3627.74776061076	4089.75381558463
B9J08_05212	720.602083000443	749.293771750196	550.351235074283	625.834213772737
B9J08_05211	440.978062516097	450.703020601621	701.745432958039	770.053937453981
B9J08_05210	2199.82159921823	2292.95161731075	2462.29808633581	2516.56802240115
B9J08_05209	625.986100238368	553.989129489493	542.733916941767	497.49189086374
B9J08_05208	979.951250035772	982.156999061034	1104.51112921482	1119.35675444342
B9J08_05207	466.321629327367	521.125367570625	637.950393598217	600.694995883346
B9J08_05206	139.389617461985	152.112269453047	225.663049675787	252.715295624932
B9J08_05205	69.2724159508046	59.1547714539628	10.4738124322095	21.1698676963294
B9J08_05204	69.2724159508046	83.5678517365507	45.7039087950962	48.9553190477617
B9J08_05203	63.3589170281749	87.3237102415642	119.020595820563	133.634789833079
B9J08_05202	82.7889849168152	53.5209836964425	95.2164766564503	87.3257042473586
B9J08_05201	1257.88569939937	1091.07689570643	1322.5568607581	1409.11931853692
B9J08_05200	6247.18921897805	6316.41504080647	485.604030947897	521.307992022111
B9J08_05199	1903.30186752637	1895.76958040557	392.291883824575	383.70385199597
B9J08_05198	73.4963437526829	82.6288871102973	104.738124322095	92.618171171441
B9J08_05197	925.040188611354	939.903590879631	794.105415314796	787.254454957248
B9J08_05196	629.365242479871	680.749354033699	785.535932415715	821.655489963783
B9J08_05195	1366.01825112745	1418.77555026885	1618.68010315966	1517.61489048061
B9J08_05194	1841.63252161895	1758.68074497258	1602.49330212806	1648.60344685165
B9J08_05193	729.049938604199	676.054530902432	652.232865096685	686.697583399684
B9J08_05192	1220.71513474284	1229.10469576567	1131.17174267863	1125.97233809852
B9J08_05191	3517.68707340427	3472.29118788499	2931.71531625211	3342.192862558
B9J08_05190	1067.80894831484	1057.2741691613	605.576791535024	662.881482241313
B9J08_05189	351.430793116277	393.426178400165	231.376038275174	295.055031017591
B9J08_05188	66047.0246812903	63373.5395197192	60092.0705826524	65733.7623138337
B9J08_05187	12420.037308643	12538.9336189876	11819.2212473652	13096.2094036418
B9J08_05186	11341.2461480433	11617.809320633	11851.5948494284	11595.7950306644
B9J08_05185	14796.4190899798	14610.2895845026	15775.4658524407	17594.8062891117
B9J08_05184	3804.06937837162	3461.02361236995	1476.80755294154	1361.48711622018
B9J08_05183	32.9466368546509	24.4130802825878	19.9954600978546	21.1698676963294
B9J08_05182	68.4276303904289	64.7885592114831	69.5080279592087	56.8940194338852
B9J08_05181	2093.3786186109	1998.11672466719	1918.61200462747	1983.35197979986
B9J08_05180	158.819685350625	140.844693938007	128.542243486208	134.9579065641
B9J08_05179	152.06140086762	164.318809594341	110.451112921482	137.604140026141
B9J08_05178	3456.01772749685	3436.61053208736	2903.15037325517	2943.9347265208
B9J08_05177	2222.63080934838	2008.44533555598	1910.04252172839	1938.36601094516
B9J08_05176	1358.41518108407	1527.69544691425	1497.75517780596	1591.70942741776
B9J08_05175	734.118651966453	679.810389407446	897.891374870327	989.691314803398
B9J08_05174	275.400092682467	246.947696704638	229.471708742045	230.222311197582
B9J08_05173	538.973187519675	569.9515281358	323.736020631931	320.194248906982
B9J08_05172	4.22392780187833	0.938964626253378	0	1.32311673102059
B9J08_05171	903.920549601962	795.303038436611	816.005204945779	848.117824584195
B9J08_05170	204.438105610911	204.694288523236	188.528623779772	195.821276191047
B9J08_05169	433.374992472716	404.693753915206	403.717861023349	448.536571815978
B9J08_05168	182.473681041144	169.952597351861	189.480788546336	152.158424067367
B9J08_05167	3069.95072640517	2661.02575080207	2599.40981272109	2558.90775779381
B9J08_05166	2462.54990849506	2273.23336015943	2454.68076820329	2475.55140373952
B9J08_05165	2149.13446559569	2284.50093567447	1764.36131244402	1753.12966860228
B9J08_05164	2220.94123822762	2086.37939953501	1793.87842020752	2050.83093308191
B9J08_05163	341.293366391769	328.637619188682	304.692725300641	320.194248906982
B9J08_05162	3376.60788482153	3531.44595933896	3186.89547369139	3459.95025161883
B9J08_05161	701.172015111802	715.491045205074	636.998228831653	607.310579538449
B9J08_05160	675.828448300532	623.472511832243	463.704241316913	489.553190477617
B9J08_05159	1081.32551728085	1215.95919099812	969.303732362664	1012.18429923075
B9J08_05158	341.293366391769	369.952062743831	335.161997830705	341.364116603311
B9J08_05157	892.093551756703	984.03492831354	1154.02369707618	1320.47049755854
B9J08_05156	818.59720800402	774.645816659037	684.606467159878	602.018112614366
B9J08_05155	2402.57013370839	2410.32219559242	2009.0676574511	1970.12081248965
B9J08_05154	1541.73364768559	1636.61534355964	1843.39098806888	2005.84496422721
B9J08_05153	1096.53165736761	1092.95482495893	1010.24681732494	1024.09234980993
B9J08_05152	2829.1868416981	2785.90804609377	2760.3256582705	2720.32799897832
B9J08_05151	1028.10402697718	990.607680697314	963.590743763277	1049.23156769932
B9J08_05150	4735.86785146598	4711.72449453945	5195.01096637593	5505.48871777666
B9J08_05149	250.056525871197	240.374944320865	254.227992672722	288.439447362488
B9J08_05148	688.500231706167	728.636549972621	874.087255706214	706.544334364993
B9J08_05147	10262.4549874436	9180.25715087928	10117.7028095144	10955.4065328504
B9J08_05146	383.532644410552	456.336808359142	405.622190556478	455.152155471081
B9J08_05145	25852.9725041765	23390.5478045979	25851.2734122263	24780.6532552845
B9J08_05144	10.137426724508	9.38964626253378	5.71298859938702	5.29246692408234
B9J08_05143	1336.4507565143	1221.59297875564	1145.4542141771	1312.53179717242
B9J08_05142	2093.3786186109	2191.54343767538	2138.56206570387	2361.76336487174
B9J08_05141	3.37914224150266	5.63378775752027	22.8519543975481	11.9080505791853
B9J08_05140	636.123526962876	626.289405711003	612.241944900976	645.680964738046
B9J08_05139	9346.70743999636	8942.69910043717	9014.14384506615	9566.13396527883
B9J08_05138	2588.42295699104	2769.00668282121	2806.02956706559	2934.67290940366
B9J08_05137	2931.40589450356	2966.18925433442	2922.19366858646	2973.04329460326
B9J08_05136	6444.86904010595	6065.71148559682	3791.52010045985	3933.6260413242
B9J08_05135	3453.48337081572	3444.12224909739	2561.32322205851	3010.09056307183
B9J08_05134	2058.7424106355	2297.64644044202	1631.05824512499	1786.20758687779
B9J08_05133	653.019238170389	693.894858801246	678.893478560491	746.23783629561
B9J08_05132	5462.38343338905	7358.66577594772	33731.3890203141	39869.4764558433
B9J08_05131	421.547994627457	430.045798824047	510.360314878574	518.661758560069
B9J08_05130	54.0662758640426	130.51608304922	217.093566776707	234.191661390644
B9J08_05129	47817.3970739438	53530.3733427051	86512.7385252842	86858.6440413084
B9J08_05128	3537.96192685329	3484.49772802629	3452.54944356289	3410.99493257107
B9J08_05127	2325.69464771421	2210.32273020045	2285.19543975481	2258.56025985214
B9J08_05126	2449.87812508943	2524.87587999533	2241.39586049284	2569.49269164198
B9J08_05125	726.515581923072	748.354807123942	692.223785292394	706.544334364993
B9J08_05124	2134.77311106931	2284.50093567447	2584.17517645606	3081.53886654694
B9J08_05123	4581.27209391723	4309.84763450301	3874.35843515096	4388.77819679528
B9J08_05122	468.855986008494	433.801657329061	405.622190556478	428.68982085067
B9J08_05121	478.993412733002	558.68395262076	442.756616452494	543.800976449461
B9J08_05120	248.366954750446	247.886661330892	194.241612379159	215.668027156355
B9J08_05119	42.2392780187833	52.5820190701892	28.5649429969351	18.5236342342882
B9J08_05118	674.138877179781	662.909026134885	663.658842295459	657.589015317231
B9J08_05117	594.729034504468	599.059431549655	612.241944900976	656.26589858621
B9J08_05116	953.762897664126	920.185333728311	912.173846368794	857.379641701339
B9J08_05115	1888.09572743961	1793.42243614395	1904.32953312901	2001.87561403415
B9J08_05114	992.623033441407	957.743918778446	1419.67766694767	1295.33127966915
B9J08_05113	1605.09256471376	1590.60607687322	1725.32255701488	1907.93432613168
B9J08_05112	918.281904128348	843.190234375534	892.17838627094	784.608221495207
B9J08_05111	13003.7841308626	12942.6884082766	11883.016286725	13728.6592010696
B9J08_05110	3102.05257769944	2983.09061760698	3587.75684041505	3700.75749666458
B9J08_05109	2198.97681365786	2124.87694921139	1700.5662730842	1787.53070360881
B9J08_05108	6.75828448300532	4.69482313126689	1.90432953312901	14.5542840412264
B9J08_05107	387.75657221243	409.388577046473	322.783855865367	304.316848134735
B9J08_05106	26366.6021248849	25696.6449266762	25168.5712745995	27311.7755617269
B9J08_05105	152.906186427995	169.952597351861	140.920385451547	156.127774260429
B9J08_05104	996.002175682909	938.964626253378	735.071199787797	797.839388805413
B9J08_05103	1306.88326190115	1200.93575697807	1058.80722041973	1098.18688674709
B9J08_05102	1474.99558841591	1484.50307410659	1255.90532709858	1434.25853642631
B9J08_05101	1366.01825112745	1351.17009717861	1095.94164631574	1275.48452870384
B9J08_05100	408.876211221822	393.426178400165	457.991252717526	456.475272202102
B9J08_05099	2062.121552877	2024.40773420228	2178.55298589958	2382.93323256807
B9J08_05098	2314.71243542932	2311.73090983582	2066.19754344497	1966.15146229659
B9J08_05097	3881.78964992618	3850.6939322651	3241.16886538557	3416.28739949515
B9J08_05096	0.844785560375665	0	0	0
B9J08_05095	1130.32307978264	1166.1940658067	1246.38367943293	1259.6071279316
B9J08_05094	863.37084270393	928.636015364591	804.579227747005	883.841976321751
B9J08_05093	2770.89663803218	2769.00668282121	3215.46041668833	3422.90298315025
B9J08_05092	6765.8875530487	6589.65374704621	7264.0650041206	7205.69371713811
B9J08_05091	1226.62863366547	1241.31123590697	1294.94408252772	1292.68504620711
B9J08_05090	661.467093774146	727.697585346368	852.187466075231	809.747439384598
B9J08_05089	755.238290975845	882.626748678175	1060.71154995286	1082.30948597484
B9J08_05088	1936.24850438102	1832.85895044659	950.260437031374	1012.18429923075
B9J08_05087	207.817247852414	210.328076280757	181.86347041382	164.066474646553
B9J08_05086	787.34014227012	781.218569042811	632.23740499883	652.296548393149
B9J08_05085	82775.4683478492	100985.645553551	192095.432995322	228003.44443966
B9J08_05084	100.529481684704	82.6288871102973	98.0729709561438	108.495571943688
B9J08_05083	1314.48633194454	1402.81315162255	1341.60015608939	1316.50114736548
B9J08_05082	2621.36959384569	2482.62247181393	2347.0861495815	2381.61011583705
B9J08_05081	130.941761858228	145.539517069274	110.451112921482	89.9719377093998
B9J08_05080	1367.7078222482	1419.71451489511	1395.87354778356	1430.28918623325
B9J08_05079	877.732197230316	890.138465688202	815.053040179215	928.827945176451
B9J08_05078	4199.42902062743	4231.91357052398	4306.64123917125	4268.37457427241
B9J08_05077	747.635220932464	652.580415246098	614.146274434105	551.739676835584
B9J08_05076	4626.89051417752	4206.56152561513	3660.12136267395	3786.76008418092
B9J08_05075	1593.2655668685	1523.93958840923	1451.0991042443	1369.42581660631
B9J08_05074	1056.82673602996	879.809854799415	1038.81176032187	1002.9224821136
B9J08_05073	1722.51775760598	1628.16466192336	1671.0491653207	1656.54214723777
B9J08_05072	664.001450455273	652.580415246098	670.32399566141	743.591602833569
B9J08_05071	6113.71310043869	6132.37797406081	6207.162113234	6385.36134390534
B9J08_05070	487.441268336759	518.308473691865	552.255564607412	608.633696269469
B9J08_05069	513.629620708405	492.956428783024	565.585871339315	586.140711842119
B9J08_05068	120.80433513372	137.088835432993	122.829254886821	150.835307336347
B9J08_05067	0	0	0	0
B9J08_05066	1.68957112075133	0	0.952164766564503	3.96935019306176
B9J08_05065	593.039463383717	538.965695469439	636.998228831653	561.001493952728
B9J08_05064	2896.76968652816	3386.84540689593	3894.35389524882	4746.01971417084
B9J08_05063	14335.1661740147	16470.3785091105	36838.3026536141	43025.1098593274
B9J08_05062	612.469531272357	516.430544439358	575.10751900496	628.480447234778
B9J08_05061	435.909349153843	490.139534904263	494.173513846977	456.475272202102
B9J08_05060	626.830885798744	606.571148559682	608.433285834718	526.600458946193
B9J08_05059	486.596482776383	512.674685934344	263.749640338367	367.826451223723
B9J08_05058	1556.93978777235	1674.17392860977	1287.32676439521	1436.90476988836
B9J08_05057	329.46636854651	300.468680401081	164.724504615659	178.620758687779
B9J08_05056	62.5141314677992	62.9106299589763	59.9863802935637	62.1864863579675
B9J08_05055	659.777522653395	608.449077812189	558.920717973363	571.586427800893
B9J08_05054	5469.14171787206	5721.11146776183	6534.70679293219	6755.83402859111
B9J08_05053	3825.18901738101	3837.54842749756	3826.75019682274	3928.33357440012
B9J08_05052	788.184927830496	835.678517365507	880.752409072166	902.365610556039
B9J08_05051	6188.05422975175	6085.42974274814	5897.70856410053	6348.31407543677
B9J08_05050	0.844785560375665	0	1.90432953312901	1.32311673102059
B9J08_05049	862.526057143554	845.06816362804	829.335511677682	797.839388805413
B9J08_05048	1375.31089229158	1271.35810394707	1351.12180375503	1550.69280875613
B9J08_05047	0.844785560375665	0	3.80865906625801	1.32311673102059
B9J08_05046	1815.4441692473	1865.72271236546	1228.29254886821	1529.5229410598
B9J08_05045	158.819685350625	164.318809594341	127.590078719643	178.620758687779
B9J08_05044	6.75828448300532	5.63378775752027	4.76082383282252	5.29246692408234
B9J08_05043	1005.29481684704	960.560812657206	917.886834968181	857.379641701339
B9J08_05042	1276.47098172763	1244.12812978573	1104.51112921482	1029.38481673402
B9J08_05041	8.44785560375665	19.7182571513209	9.52164766564503	9.2618171171441
B9J08_05040	5018.02622863145	5076.04276952576	5268.3276534014	5554.44403682442
B9J08_05039	1627.05698928353	1890.13579264805	3204.03443948955	3006.12121287877
B9J08_05038	38.8601357772806	33.8027265451216	47.6082383282252	43.6628521236793
B9J08_05037	234.850385784435	206.572217775743	150.442033117192	160.097124453491
B9J08_05036	403.807497859568	374.646885875098	237.089026874561	256.684645817994
B9J08_05035	0	0	0.952164766564503	0
B9J08_05034	0.844785560375665	0	0.952164766564503	0
B9J08_05033	510.250478466902	516.430544439358	470.369394682865	523.954225484152
B9J08_05032	722.291654121194	680.749354033699	601.768132468766	636.419147620902
B9J08_05031	2101.82647421466	2118.30419682762	2131.89691233792	2106.40183578477
B9J08_05030	1835.71902269632	1863.84478311296	1558.69372286609	1795.46940399493
B9J08_05029	1634.66005932691	1606.56847551953	1539.6504275348	1331.05543140671
B9J08_05028	1120.18565305813	1100.46654196896	1084.51566911697	1045.26221750626
B9J08_05027	11663.1094465464	11874.1466636002	13637.8559515034	13157.0727732687
B9J08_05026	776.357929985236	957.743918778446	1092.13298724949	1129.94168829158
B9J08_05025	273.710521561716	266.665953855959	246.610674540206	325.486715831064
B9J08_05024	1083.85987396198	1037.55591200998	1112.12844734734	1141.84973887077
B9J08_05023	4361.62784821956	4365.24654745195	3919.1101791795	4233.97353926587
B9J08_05022	2405.10449038952	2486.37833031895	2362.32078584653	2242.68285907989
B9J08_05021	2144.06575223344	2138.9614186052	2223.30472992812	2351.17843102358
B9J08_05020	6913.72502611445	6753.97255664055	6369.03012354996	6545.45846835884
